id,category,name,desc,alias,waste,kcal,kcal_adj,water,protein,fat,satfat,carb,fiber,sugar,sodium,vitA,vitC,potassium,calcium,magnesium,iron,zinc
J0409903,魚貝類,真鯛(5月),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚",61.0,86.7392,86.7392,78.85,20.02,0.139,0.0534,0.0,,,64.0466,,0.273,441.5395,9.9369,34.2864,0.8456,0.36
J0409904,魚貝類,真鯛(8月),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚",60.4,175.992,175.992,66.728,20.584,9.767,3.9681,1.672,,,50.8249,,0.397,451.0284,8.4285,31.4751,0.363,0.484
J0409905,魚貝類,真鯛(9月),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚",55.0,92.232,92.232,78.1,21.6,0.0,,0.0,,,60.0,,0.667,425.0,7.0,33.0,0.2,0.3
J0409906,魚貝類,真鯛(11月),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚",64.0,104.9863,104.9863,77.09,20.341,2.01,0.7544,0.0,,,65.76,,0.308,457.0,8.89,33.44,0.372,0.36
J0410001,魚貝類,黃鰭棘鯛,"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","黃鰭鯛,黃鰭,赤翅仔,赤翅,花身,鏡鯛",61.0,136.2839,136.2839,73.04,19.221,6.01,1.8579,0.5923,,,70.23,,0.2158,379.3,27.62,30.26,0.472,0.678
J0410101,魚貝類,黑棘鯛(去皮),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","黑鯛,烏格,黑格,厚唇,烏毛,烏鱠,黑頰(澎湖)",59.6,136.2896,136.2896,72.377,20.287,5.506,1.5654,0.5781,,,45.8414,,0.261,465.8648,8.921,25.3384,0.9684,0.8974
J0410201,魚貝類,黑棘鯛(含皮),"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","黑鯛,烏格,黑格,厚唇,烏毛,烏鱠,黑頰(澎湖)",50.5,164.5605,164.5605,70.7,19.5,9.0128,2.5301,0.0,,0.054,66.0,,0.22,367.0,7.0,9.0,0.9,0.8
J0410301,魚貝類,多鱗四指馬鮁,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","四絲馬鮁,四指馬鮁,竹午,大午,午仔,鬚午仔/發鬚午仔(澎湖)",46.5,145.905,145.905,72.805,18.9695,7.1957,2.5905,0.0,,,69.0846,,0.166,373.0308,18.7453,31.9746,0.6042,0.727
J0410401,魚貝類,大黃魚,"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","黃魚,黃瓜,黃花魚,黃口,火口,大黃花",65.0,142.1148,142.1148,74.336,16.78,7.812,2.9288,0.1612,,,39.8452,,0.1529,280.4912,7.7638,20.0652,0.3215,0.5575
J0410501,魚貝類,小黃魚(去皮),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","黃魚,小黃瓜,厚鱗仔,黃口,黃順,黃瓜,紅瓜",57.0,99.832,99.832,77.7,20.0,1.6,0.6336,0.0,,,92.0,,0.501,257.0,11.0,11.0,0.2,0.5
J0410601,魚貝類,小黃魚(含皮),"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","黃魚,小黃瓜,厚鱗仔,黃口,黃順,黃瓜,紅瓜",58.9,100.0758,100.0758,77.67,19.36,1.93,0.6079,0.0,,,76.37,,0.2352,317.28,6.41,30.125,0.51,0.38
J0410701,魚貝類,白姑魚,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","白口,帕頭,黃順,加網(澎湖)",47.0,96.512,96.512,78.2,18.8,1.8,0.8451,0.0,,,85.0,,0.117,332.0,33.0,33.0,0.5,0.7
J0410801,魚貝類,眼斑擬石首魚,"樣品狀態:生,已去鱗及內臟; 前處理描述:去皮,去頭尾及骨刺,混合均勻打碎",紅鼓魚,53.2,94.5811,94.5811,77.025,19.701,1.1594,0.3576,0.8861,,,70.9798,,0.391,427.5529,12.5956,27.0212,0.8377,0.6317
J0410901,魚貝類,黃姑魚,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","春子,假黃魚,黃婆,紅花(臺南安平)",69.7,88.9668,88.9668,79.76,19.42,0.67,0.2425,0.0,,,71.18,,0.184,375.38,55.41,33.63,0.46,0.49
J0411001,魚貝類,黑䱛,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","黑口,烏喉,黑喉(臺東),加正,烏加網,黑喉,臭魚",52.9,149.0819,149.0819,71.42,17.93,8.04,3.1359,1.24,,,55.8,,0.2562,360.21,21.8,214.89,1.05,0.452
J0411101,魚貝類,鮸,"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","鮸仔,敏魚,米魚,水鮸仔",57.3,103.6202,103.6202,76.671,23.312,0.4521,0.1583,0.0,,0.0,51.898,,0.351,405.776,10.947,31.314,0.0,0.747
J0411201,魚貝類,鱗鰭叫姑魚,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","春子,油口/臭肚仔/金線加網(澎湖)",48.0,99.314,99.314,77.4,18.4,2.3,1.1748,0.3,,,78.0,,0.052,341.0,80.0,33.0,0.6,0.5
J0411301,魚貝類,黑斑海緋鯉,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","秋姑,鬚哥,黑點秋哥/外海秋哥(澎湖)",55.0,96.512,96.512,79.1,18.8,1.8,0.805,0.0,,,55.0,,0.19,447.0,4.0,32.0,0.6,0.3
J0411401,魚貝類,斑點雞籠鯧,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","銅盤仔,鏡鯧,金鏡,定盤,咬破埔,金鐘(澎湖)",56.5,96.8622,96.8622,79.01,21.945,0.35,0.1443,0.0,,,71.15,,0.3856,400.74,8.56,227.39,1.63,0.912
J0411501,魚貝類,花身鯻,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","花身仔,斑吾,雞仔魚,三抓仔,花身鯻,邦五/斑午/兵舅仔/斑龜仔(澎湖)",62.0,157.229,157.229,72.0,19.5,8.2,2.8101,0.0,,,60.0,,0.409,389.0,36.0,29.0,0.5,0.8
J0411601,魚貝類,花尾唇指翁(翁加魚邊),"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","咬破布,三康,金花,萬年瘦,瘦仔/蝨鬢(澎湖)",64.3,115.5321,115.5321,74.68,19.79,3.44,1.3443,0.63,,,71.04,,0.1346,389.4,4.97,33.7,0.61,0.51
J0411701,魚貝類,尼羅口孵非鯽(去皮),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","南洋鯽仔,尼羅吳郭魚",57.7,112.9338,112.9338,76.298,20.356,2.884,0.8358,0.0,,,62.2255,,0.2753,372.1595,67.5139,34.9208,0.6504,0.9399
J0411801,魚貝類,尼羅口孵非鯽(含皮),"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","南洋鯽仔,尼羅吳郭魚",64.1,124.978,124.978,75.015,19.425,4.66,1.5157,0.0,,,41.645,,0.2032,450.595,6.785,29.9215,0.48,0.59
J0411802,魚貝類,尼羅口孵非鯽(含皮)(2022年取樣),"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","南洋鯽仔,尼羅吳郭魚",61.5,121.8411,121.8411,71.7,20.386,3.8573,1.0447,2.9732,0.0,0.0,61.66,0.015,0.08,347.42,16.94,29.93,0.0,0.7
J0411901,魚貝類,花身副麗魚,"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","珍珠石斑,淡水石斑,馬拉麗體魚",62.1,112.4657,112.4657,76.057,17.665,4.106,1.4428,1.0753,,,49.1328,,0.12,335.6766,13.5513,31.9021,0.4362,1.2739
J0412001,魚貝類,紅色吳郭魚,"樣品狀態:生,去鱗及內臟; 前處理描述:去皮,去頭尾及骨刺,混合均勻打碎","尼羅魚;台灣鯛,紅色尼羅魚,姬鯛,紅吳郭魚,濱鯛",60.7,107.8461,107.8461,76.088,18.268,3.3084,1.0894,1.2726,,,67.7792,,0.306,309.8291,10.3663,25.6031,0.0,0.5588
J0412002,魚貝類,台灣鯛魚片(生),"樣品狀態:生,冷凍包裝; 前處理描述:混合均勻打碎",,,109.8465,109.8465,74.7685,18.1545,3.5839,1.0402,2.5148,,,46.0712,,0.247,340.5441,14.335,27.4463,0.1904,0.9384
J0412003,魚貝類,台灣鯛魚片(生)(2021年),"樣品狀態:生,冷凍包裝; 前處理描述:混合均勻打碎",,0.0,109.3707,109.3707,75.974,17.884,3.6592,1.3234,1.549,0.0,0.11,30.96,0.0166,0.1619,269.5,7.26,25.21,0.0,0.56
J0412101,魚貝類,台灣鯛魚片(水煮),"前處理描述:魚片解凍後,切小塊放入1000mL之水中以中小火煮15分鐘,撈出魚塊瀝乾均質",,,129.939,129.939,71.079,23.4255,3.3162,1.0721,1.3238,,,33.9652,,0.229,271.1589,10.4371,27.0165,0.1739,0.9723
J0412102,魚貝類,台灣鯛魚片(油煎),"前處理描述:魚片解凍後,以已熱油不沾鍋(加1大匙葵花油),每片約煎7~8分鐘,兩面煎熟,取出放冷均質",,,161.8736,161.8736,66.7945,23.1,6.8564,1.3424,1.9415,,,67.3044,,0.2525,434.8978,31.1009,34.8424,0.2323,1.0846
J0412103,魚貝類,"台灣鯛魚片(烤,190℃,10分鐘)","前處理描述:魚片解凍後,切小塊,烤箱預熱20分鐘,以190℃烤10分鐘,待冷卻連同湯汁一起均質",,,111.0746,111.0746,74.4495,19.6635,3.0057,0.9179,1.773,,,47.7656,,0.259,365.0641,9.54,27.9222,0.3511,0.8957
J0412104,魚貝類,"台灣鯛魚片(烤,190℃,20分鐘)","前處理描述:魚片解凍後,切小塊,烤箱預熱20分鐘,以190℃烤20分鐘,待冷卻連同湯汁一起均質",,,134.1891,134.1891,69.759,22.958,4.0087,1.2481,2.0858,,,53.8324,,0.262,410.8941,15.371,32.6256,0.2626,0.9757
J0412105,魚貝類,"台灣鯛魚片(烤,230℃,10分鐘)","前處理描述:魚片解凍後,切小塊,烤箱預熱20分鐘,以230℃烤10分鐘,待冷卻連同湯汁一起均質",,,126.6487,126.6487,72.088,21.277,3.9685,1.2053,1.4974,,,49.5878,,0.264,396.2753,10.8511,30.4551,0.4639,0.8747
J0412106,魚貝類,"台灣鯛魚片(烤,230℃,20分鐘)","前處理描述:魚片解凍後,切小塊,烤箱預熱20分鐘,以230℃烤20分鐘,待冷卻連同湯汁一起均質",,,142.1796,142.1796,67.4095,24.583,4.1253,1.2795,2.5167,,,65.4641,,0.25,454.0917,11.7415,34.4285,0.3019,0.927
J0412107,魚貝類,台灣鯛魚片(清蒸),"前處理描述:魚片解凍後,以鋁箔紙包裹放入電鍋中,外鍋加水,加熱35分鐘,待冷卻連同湯汁一起均質",,,112.0396,112.0396,74.2035,19.2995,3.285,1.0107,2.1751,,,58.8712,,0.23,357.1761,9.1969,27.6715,0.4404,0.9944
J0412108,魚貝類,台灣鯛魚片(微波),"前處理描述:魚片解凍後,置於微波盒中,每片加水10mL,以強微波加熱6分鐘,待冷卻連同湯汁一起均質",,,139.9448,139.9448,68.561,24.871,3.7412,1.1402,1.3955,,,85.3654,,0.256,457.9098,12.3329,34.9447,0.358,0.9335
J0412201,魚貝類,台灣鯛魚湯(水煮),"前處理描述:魚片解凍後,切小塊放入1000mL水中,以中小火煮15分鐘,瀝取魚湯汁並補水至850mL",,,5.4858,5.4858,98.638,0.9085,0.1781,0.0551,0.0368,,,12.514,,0.0195,88.0647,0.7784,2.9649,0.0338,0.2335
J0412301,魚貝類,莫三比克口孵非鯽,"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","非洲仔,南洋鯽仔,在來吳郭魚,吳郭魚/鹹水吳郭(澎湖)",62.1,111.8194,111.8194,77.274,19.512,3.16,1.0011,0.0,,,91.3932,,0.174,344.1672,30.7455,31.1768,0.2452,1.2434
J0412401,魚貝類,薔薇項鰭魚(去皮),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","薔薇連鰭唇魚,扁礫仔,紅姑娘仔,紅新娘,豎停仔,胭脂冷,角龍,平倍良,薔薇楔鯛,薔薇離鰭鯛,薔薇虹彩",62.0,95.8916,95.8916,79.93,17.345,2.42,1.1701,0.0,,,138.04,,0.1199,137.44,39.84,32.29,0.275,0.507
J0412501,魚貝類,薔薇項鰭魚(含皮),"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","薔薇連鰭唇魚,扁礫仔,紅姑娘仔,紅新娘,豎停仔,胭脂冷,角龍,平倍良,薔薇楔鯛,薔薇離鰭鯛,薔薇虹彩",40.0,92.669,92.669,78.6,17.9,1.8,0.9005,0.0,,,126.0,,0.088,183.0,260.0,52.0,1.1,0.5
J0412601,魚貝類,藍豬齒魚,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","石老,四齒仔,西齒,簾仔,寒鯛,鰱仔(澎湖)",69.0,80.799,80.799,79.7,18.5,0.2,0.0758,0.2,,,65.0,,0.188,457.0,5.0,35.0,0.2,0.4
J0412701,魚貝類,福氏鸚哥魚(去皮),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","紅鸚哥,青鸚哥仔,青衣,青衫(雄),蠔魚(雌),紅海逮,紅咬齒,番仔魚(臺東)",54.0,84.1852,84.1852,78.82,19.631,0.04,0.0148,0.168,,,85.57,,0.2837,485.44,6.93,31.93,0.494,0.431
J0412801,魚貝類,橫紋鸚哥魚(含皮),"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",鸚哥,53.5,80.5797,80.5797,80.8,18.85,0.01,0.0031,0.0,,,89.0,,0.2625,398.5,5.5,29.5,0.3,0.4
J0412901,魚貝類,藍點鸚哥魚,"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","鸚哥,黃衣魚,青衫(雄),紅蠔魚(雌),紅衫,蠔魚(雌)(澎湖)",64.0,86.4787,86.4787,77.94,20.147,0.05,,0.5898,,,60.53,,0.3051,543.76,7.73,27.1,0.454,0.397
J0413001,魚貝類,金錢魚,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","變身苦,遍身苦(澎湖),金鼓",55.6,196.0251,196.0251,66.72,19.27,12.61,4.8899,0.0,,,70.11,,0.397,398.16,266.86,289.72,1.26,1.1
J0413101,魚貝類,褐臭肚魚,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","臭肚,象魚,樹魚,羊鍋,疏網,茄冬仔,象耳/臭肚仔/羊矮仔/盧矮仔(澎湖)",49.8,164.159,164.159,69.41,19.94,8.76,3.3749,0.63,,,52.18,,0.4685,434.42,18.84,258.93,1.0,0.725
J0413201,魚貝類,杜氏刺尾鯛,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","眼紋倒吊,粗皮仔,倒吊(臺東)",53.4,137.2675,137.2675,72.86,19.05,6.2,2.805,0.61,,,38.17,,1.0464,451.06,2.61,32.78,0.31,0.45
J0413301,魚貝類,後刺尾鯛,"樣品狀態:生,已去鱗及內臟; 前處理描述:去皮,去頭尾及骨刺,混合均勻打碎","倒吊,粗皮仔,番倒吊(澎湖),半水吊",63.5,102.0777,102.0777,77.46,20.392,1.6634,0.8963,0.0,,0.0,93.542,,0.154,381.7,13.91,23.109,0.0,0.431
J0413401,魚貝類,鋸尾鯛,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","黑豬哥,黑將軍,打鐵婆,剝皮仔,老娘(澎湖)",60.9,93.1362,93.1362,78.14,18.96,1.35,0.5297,0.2891,,,56.8,,0.3699,387.18,3.56,34.85,0.89,0.34
J0413501,魚貝類,大眼金梭魚,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","針梭,竹梭,巴拉庫答",35.0,157.128,157.128,71.7,21.8,7.1,3.0104,0.0,,,71.0,,0.348,445.0,10.0,29.0,0.5,0.1
J0413601,魚貝類,鱗網帶鰆切片,"樣品狀態:生; 前處理描述:去皮及骨刺,混合均勻打碎","油魚,細鱗仔,玉梭魚,白玉豚",21.1,272.4528,272.4528,60.533,17.258,22.0356,0.5333,0.0,,,84.3982,,0.603,267.5486,5.3467,20.7802,0.7756,0.8472
J0413701,魚貝類,鱗網帶鰆(含皮),"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","油魚,細鱗仔,玉梭魚,白玉豚",39.9,263.4838,263.4838,62.45,18.0,20.69,8.6691,0.0,,,31.39,,0.4713,286.39,2.16,28.86,0.37,0.46
J0413801,魚貝類,白帶魚,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","白魚,裙帶,肥帶,油帶,天竺帶魚,白帶魚,黃稜油帶(澎湖)",40.0,101.732,101.732,77.6,19.6,2.0,0.883,0.0,,,54.0,,0.033,291.0,5.0,16.0,0.2,0.4
J0413901,魚貝類,大目鮪,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","大目仔,大眼鮪,大目串,短墩,串仔(澎湖),短鮪",62.7,103.4866,103.4866,74.51,23.94,0.14,0.021,0.0,,,41.31,,0.5485,441.03,3.01,41.9,2.35,0.48
J0414001,魚貝類,正鰹,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","煙仔虎,煙仔,小串,柴魚,肥煙,鯤(臺東),煙仔魚,卓鮶/大煙(澎湖)",55.0,149.149,149.149,70.8,23.1,5.6,1.7024,0.0,,,50.0,,0.254,408.0,8.0,35.0,2.5,0.4
J0414101,魚貝類,花腹鯖,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","花飛,青輝,飛威/青飛/胡麻鯖",45.6,138.0951,138.0951,70.5,23.9,3.9958,1.5469,0.1042,,0.0,36.0,,0.325,368.0,27.0,36.0,2.8,0.7
J0414201,魚貝類,高麗馬加鰆,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","破北,闊北,闊腹仔,高麗鰆,破腹",53.2,118.6378,118.6378,75.02,19.44,3.95,1.6419,0.26,,,46.35,,0.269,447.5,5.5,40.89,0.82,1.626
J0414301,魚貝類,康氏馬加鰆切片(去皮),"樣品狀態:生; 前處理描述:去皮,去骨刺,混合均勻打碎","土魠,馬加,馬鮫,梭齒,頭魠,鰆,土托,康氏馬發,塗魠(澎湖)",25.1,192.7929,192.7929,70.2295,18.6645,12.5383,3.1143,0.0,,0.451,52.3427,,0.4045,311.6002,7.1538,30.2394,0.2155,0.8547
J0414401,魚貝類,康氏馬加鰆切片(含皮),"樣品狀態:生; 前處理描述:含皮,去骨刺,混合均勻打碎","土魠,馬加,馬鮫,梭齒,頭魠,鰆,土托,康氏馬發,塗魠(澎湖)",5.0,176.3471,176.3471,67.71,19.33,10.4,5.1467,1.52,,,54.4,,0.3525,319.26,4.27,32.54,0.32,0.523
J0414501,魚貝類,臺灣馬加鰆,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","白北,白腹仔",22.0,180.062,180.062,68.5,20.2,10.4,4.6852,0.0,,,51.0,,0.275,471.0,4.0,37.0,0.8,0.5
J0414601,魚貝類,鮪魚生魚片,樣品狀態:生; 前處理描述:混合均勻打碎,,,100.393,100.393,76.1,23.3,0.1,0.0314,0.0,,,27.0,,0.627,511.0,4.0,39.0,0.9,0.4
J0414701,魚貝類,鯖魚(生),"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",,51.0,416.9758,416.9758,45.24,14.36,39.43,9.132,0.1804,,,55.53,,0.3161,307.53,6.56,23.7,1.36,1.01
J0414801,魚貝類,鯖魚(炒),"前處理描述:去鱗,含皮,去骨刺及內臟,以5g沙拉油炒5分鐘",,,410.1904,410.1904,44.52,16.7,37.57,8.5246,0.0845,,,67.63,,0.3303,331.87,1.94,27.05,1.85,0.999
J0414802,魚貝類,鯖魚(炸),"前處理描述:去鱗,含皮,去骨刺及內臟,以100g沙拉油在180℃炸3分鐘",,,555.2118,555.2118,28.33,17.16,53.43,11.8027,0.0708,,,75.42,,0.2273,301.05,7.77,27.29,1.66,1.05
J0414803,魚貝類,"鯖魚(烤,150度,10分)","前處理描述:去鱗,含皮,去骨刺及內臟,以150℃烤10分鐘",,,411.6293,411.6293,45.84,16.53,37.81,8.3598,0.0,,,57.9,,0.2757,333.16,5.19,27.39,1.65,1.066
J0414804,魚貝類,"鯖魚(烤,150度,20分)","前處理描述:去鱗,含皮,去骨刺及內臟,以150℃烤20分鐘",,,395.5101,395.5101,45.73,19.05,34.83,8.1293,0.0,,,82.11,,0.3044,369.93,5.19,30.93,1.97,1.255
J0414805,魚貝類,"鯖魚(烤,150度,30分)","前處理描述:去鱗,含皮,去骨刺及內臟,以150℃烤30分鐘",,,535.9826,535.9826,32.35,19.86,50.02,11.4646,0.0,,,78.73,,0.3262,359.27,15.01,30.43,1.92,1.363
J0414806,魚貝類,"鯖魚(烤,180度,10分)","前處理描述:去鱗,含皮,去骨刺及內臟,以180℃烤10分鐘",,,373.0521,373.0521,47.297,20.17,31.81,7.3608,0.0,,,82.18,,0.3232,394.53,7.54,32.25,2.58,1.083
J0414807,魚貝類,"鯖魚(烤,210度,10分)","前處理描述:去鱗,含皮,去骨刺及內臟,以210℃烤10分鐘",,,472.4603,472.4603,38.97,19.01,43.38,10.0208,0.0,,,74.18,,0.3768,357.74,6.61,30.53,1.73,0.76
J0414808,魚貝類,鯖魚(煮),"前處理描述:去鱗,含皮,去骨刺及內臟,以100℃煮10分鐘",,,374.813,374.813,49.33,14.9,34.5,8.5008,0.4381,,,51.23,,0.3072,211.49,6.1,20.05,1.75,0.989
J0414809,魚貝類,鯖魚(煎),"前處理描述:去鱗,含皮,去骨刺及內臟,以10g沙拉油煎6分鐘",,,403.3312,403.3312,42.92,20.01,35.94,8.622,0.0,,,86.19,,0.3179,424.29,17.25,35.66,2.1,1.56
J0414810,魚貝類,鯖魚(蒸),"前處理描述:去鱗,含皮,去骨刺及內臟,以100℃蒸10分鐘",,,391.7428,391.7428,47.11,14.64,36.5,8.7819,0.7209,,,52.36,,0.2353,234.77,4.62,21.96,1.53,0.903
J0414901,魚貝類,旗魚切片,樣品狀態:生; 前處理描述:混合均勻打碎,"翹翅仔,白肉旗魚,闊胸仔,立翅旗魚,白皮丁挽,白皮旗魚",,110.9004,110.9004,71.811,25.972,0.0,0.0,0.8241,,,36.4887,,0.6545,333.4386,7.9528,31.9005,1.0944,0.7412
J0414902,魚貝類,旗魚腹肉,"樣品狀態:生; 前處理描述:去皮,混合均勻打碎","翹翅仔,白肉旗魚,闊胸仔,立翅旗魚,白皮丁挽,白皮旗魚",5.7,104.677,104.677,76.988,22.197,1.0971,0.4468,0.0,,0.0,130.653,,0.552,262.061,7.76,28.525,0.287,0.773
J0415001,魚貝類,刺鯧(去皮),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","肉魚,肉鯽仔,土肉,肉鯽,瓜仔鯧,刺鯧",54.4,94.5503,94.5503,78.168,18.837,1.565,0.6205,0.102,,,161.7892,,0.255,331.2758,16.6422,39.1442,0.1948,0.9126
J0415101,魚貝類,刺鯧(含皮),"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","肉魚,肉鯽仔,土肉,肉鯽,瓜仔鯧,刺鯧",49.0,154.5256,154.5256,72.515,17.779,8.715,3.5537,0.0,,,178.6,,0.1401,234.49,12.665,108.905,0.51,0.3785
J0415201,魚貝類,星斑真鯧,"樣品狀態:生,已去鱗片及內臟; 前處理描述:去皮,去頭尾及骨刺,混合均勻打碎","(市售稱""花鯧"")",35.7,213.6229,213.6229,68.987,15.55,16.322,4.4445,0.0,,0.02,60.008,,0.108,325.143,8.319,28.537,0.376,0.87
J04153,魚貝類,銀鯧平均值(去皮),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","白(正/暗)鯧,白鯧魚,鯧仔魚,黑鰭,車片魚",53.1,114.9871,114.9871,76.4134,17.7126,4.363,2.0445,0.1991,,,248.4389,,0.163,302.1826,11.4175,29.911,0.9433,0.5549
J0415301,魚貝類,銀鯧(2月),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","白鯧,正鯧,銀鯧,支子",41.0,122.5975,122.5975,76.76,17.862,5.136,1.487,0.0,,,92.621,,0.1443,348.356,12.164,31.85,2.7683,1.0494
J0415302,魚貝類,銀鯧(3月),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","白鯧,正鯧,銀鯧,支子",55.0,119.6677,119.6677,75.789,17.554,4.957,2.3093,0.7332,,,64.8165,,0.1595,301.6065,8.4426,24.8692,0.2843,0.4347
J0415303,魚貝類,銀鯧(5月),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","白鯧,正鯧,銀鯧,支子",60.0,105.1714,105.1714,78.7,16.375,3.908,1.9668,0.0,,,344.6811,,0.128,333.7566,12.4588,34.6078,0.7163,0.4178
J0415304,魚貝類,銀鯧(8月),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","白鯧,正鯧,銀鯧,支子",57.3,101.3781,101.3781,75.908,17.692,2.864,1.607,1.558,,,646.9127,,0.213,226.5329,9.805,25.2318,0.0,0.4155
J0415305,魚貝類,銀鯧(12月),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","白鯧,正鯧,銀鯧,支子",52.0,126.1206,126.1206,74.91,19.08,4.95,2.5897,0.1866,,,93.163,,0.17,300.661,14.217,32.996,0.9478,0.4571
J0415401,魚貝類,銀鯧(含皮),"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","白鯧,正鯧,銀鯧,支子",45.2,124.0168,124.0168,75.2,16.8,5.7961,2.8041,1.1039,,0.0,315.0,,0.074,183.0,8.0,35.0,0.3,0.6
